Date,City,Pollutant,Concentration,Year,Month,YearMonth,Period
2024-11-15,Manchester,PM2.5,17,2024,11,2024-11-01,Post-Pandemic
2024-11-15,Sheffield,O3,28,2024,11,2024-11-01,Post-Pandemic
2024-11-15,Sheffield,NO2,24,2024,11,2024-11-01,Post-Pandemic
2024-11-15,Sheffield,PM10,16,2024,11,2024-11-01,Post-Pandemic
2024-11-15,Sheffield,PM2.5,11,2024,11,2024-11-01,Post-Pandemic
2024-11-16,Edinburgh,O3,62,2024,11,2024-11-01,Post-Pandemic
2024-11-16,Edinburgh,NO2,18,2024,11,2024-11-01,Post-Pandemic
2024-11-16,Edinburgh,SO2,1,2024,11,2024-11-01,Post-Pandemic
2024-11-16,Edinburgh,CO,0.11,2024,11,2024-11-01,Post-Pandemic
2024-11-16,Edinburgh,PM10,11,2024,11,2024-11-01,Post-Pandemic
2024-11-16,Edinburgh,PM2.5,6,2024,11,2024-11-01,Post-Pandemic
2024-11-16,London,O3,26,2024,11,2024-11-01,Post-Pandemic
2024-11-16,London,NO2,28,2024,11,2024-11-01,Post-Pandemic
2024-11-16,London,SO2,1,2024,11,2024-11-01,Post-Pandemic
2024-11-16,London,CO,0.32,2024,11,2024-11-01,Post-Pandemic
2024-11-16,London,PM10,18,2024,11,2024-11-01,Post-Pandemic
2024-11-16,London,PM2.5,14,2024,11,2024-11-01,Post-Pandemic
2024-11-16,Manchester,O3,32,2024,11,2024-11-01,Post-Pandemic
2024-11-16,Manchester,NO2,28,2024,11,2024-11-01,Post-Pandemic
2024-11-16,Manchester,SO2,0,2024,11,2024-11-01,Post-Pandemic
2024-11-16,Manchester,PM10,20,2024,11,2024-11-01,Post-Pandemic
2024-11-16,Manchester,PM2.5,12,2024,11,2024-11-01,Post-Pandemic
2024-11-16,Sheffield,O3,59,2024,11,2024-11-01,Post-Pandemic
2024-11-16,Sheffield,NO2,11,2024,11,2024-11-01,Post-Pandemic
2024-11-16,Sheffield,PM10,8,2024,11,2024-11-01,Post-Pandemic
2024-11-16,Sheffield,PM2.5,4,2024,11,2024-11-01,Post-Pandemic
2024-11-17,Edinburgh,O3,36,2024,11,2024-11-01,Post-Pandemic
2024-11-17,Edinburgh,NO2,27,2024,11,2024-11-01,Post-Pandemic
2024-11-17,Edinburgh,SO2,1,2024,11,2024-11-01,Post-Pandemic
2024-11-17,Edinburgh,CO,0.17,2024,11,2024-11-01,Post-Pandemic
2024-11-17,Edinburgh,PM10,8,2024,11,2024-11-01,Post-Pandemic
2024-11-17,Edinburgh,PM2.5,5,2024,11,2024-11-01,Post-Pandemic
2024-11-17,London,O3,48,2024,11,2024-11-01,Post-Pandemic
2024-11-17,London,NO2,14,2024,11,2024-11-01,Post-Pandemic
2024-11-17,London,SO2,0,2024,11,2024-11-01,Post-Pandemic
2024-11-17,London,CO,0.2,2024,11,2024-11-01,Post-Pandemic
2024-11-17,London,PM10,7,2024,11,2024-11-01,Post-Pandemic
2024-11-17,London,PM2.5,4,2024,11,2024-11-01,Post-Pandemic
2024-11-17,Manchester,O3,38,2024,11,2024-11-01,Post-Pandemic
2024-11-17,Manchester,NO2,28,2024,11,2024-11-01,Post-Pandemic
2024-11-17,Manchester,SO2,1,2024,11,2024-11-01,Post-Pandemic
2024-11-17,Manchester,PM10,11,2024,11,2024-11-01,Post-Pandemic
2024-11-17,Manchester,PM2.5,8,2024,11,2024-11-01,Post-Pandemic
2024-11-17,Sheffield,O3,64,2024,11,2024-11-01,Post-Pandemic
2024-11-17,Sheffield,NO2,10,2024,11,2024-11-01,Post-Pandemic
2024-11-17,Sheffield,PM10,5,2024,11,2024-11-01,Post-Pandemic
2024-11-17,Sheffield,PM2.5,2,2024,11,2024-11-01,Post-Pandemic
2024-11-18,Edinburgh,O3,31,2024,11,2024-11-01,Post-Pandemic
2024-11-18,Edinburgh,NO2,38,2024,11,2024-11-01,Post-Pandemic
2024-11-18,Edinburgh,SO2,1,2024,11,2024-11-01,Post-Pandemic
2024-11-18,Edinburgh,CO,0.14,2024,11,2024-11-01,Post-Pandemic
2024-11-18,Edinburgh,PM10,11,2024,11,2024-11-01,Post-Pandemic
2024-11-18,Edinburgh,PM2.5,5,2024,11,2024-11-01,Post-Pandemic
2024-11-18,London,O3,35,2024,11,2024-11-01,Post-Pandemic
2024-11-18,London,NO2,29,2024,11,2024-11-01,Post-Pandemic
2024-11-18,London,CO,0.25,2024,11,2024-11-01,Post-Pandemic
2024-11-18,London,PM10,8,2024,11,2024-11-01,Post-Pandemic
2024-11-18,London,PM2.5,5,2024,11,2024-11-01,Post-Pandemic
2024-11-18,Manchester,O3,15,2024,11,2024-11-01,Post-Pandemic
2024-11-18,Manchester,NO2,47,2024,11,2024-11-01,Post-Pandemic
2024-11-18,Manchester,SO2,1,2024,11,2024-11-01,Post-Pandemic
2024-11-18,Manchester,PM10,17,2024,11,2024-11-01,Post-Pandemic
2024-11-18,Manchester,PM2.5,11,2024,11,2024-11-01,Post-Pandemic
2024-11-18,Sheffield,O3,35,2024,11,2024-11-01,Post-Pandemic
2024-11-18,Sheffield,NO2,30,2024,11,2024-11-01,Post-Pandemic
2024-11-18,Sheffield,PM10,10,2024,11,2024-11-01,Post-Pandemic
2024-11-18,Sheffield,PM2.5,6,2024,11,2024-11-01,Post-Pandemic
2024-11-19,Edinburgh,O3,35,2024,11,2024-11-01,Post-Pandemic
2024-11-19,Edinburgh,NO2,34,2024,11,2024-11-01,Post-Pandemic
2024-11-19,Edinburgh,SO2,1,2024,11,2024-11-01,Post-Pandemic
2024-11-19,Edinburgh,CO,0.16,2024,11,2024-11-01,Post-Pandemic
2024-11-19,Edinburgh,PM10,10,2024,11,2024-11-01,Post-Pandemic
2024-11-19,Edinburgh,PM2.5,4,2024,11,2024-11-01,Post-Pandemic
2024-11-19,London,O3,42,2024,11,2024-11-01,Post-Pandemic
2024-11-19,London,NO2,21,2024,11,2024-11-01,Post-Pandemic
2024-11-19,London,SO2,1,2024,11,2024-11-01,Post-Pandemic
2024-11-19,London,CO,0.37,2024,11,2024-11-01,Post-Pandemic
2024-11-19,London,PM10,6,2024,11,2024-11-01,Post-Pandemic
2024-11-19,London,PM2.5,4,2024,11,2024-11-01,Post-Pandemic
2024-11-19,Manchester,O3,29,2024,11,2024-11-01,Post-Pandemic
2024-11-19,Manchester,NO2,37,2024,11,2024-11-01,Post-Pandemic
2024-11-19,Manchester,SO2,0,2024,11,2024-11-01,Post-Pandemic
2024-11-19,Manchester,PM10,12,2024,11,2024-11-01,Post-Pandemic
2024-11-19,Manchester,PM2.5,8,2024,11,2024-11-01,Post-Pandemic
2024-11-19,Sheffield,O3,48,2024,11,2024-11-01,Post-Pandemic
2024-11-19,Sheffield,NO2,20,2024,11,2024-11-01,Post-Pandemic
2024-11-19,Sheffield,PM10,9,2024,11,2024-11-01,Post-Pandemic
2024-11-19,Sheffield,PM2.5,6,2024,11,2024-11-01,Post-Pandemic
2024-11-20,Edinburgh,O3,42,2024,11,2024-11-01,Post-Pandemic
2024-11-20,Edinburgh,NO2,28,2024,11,2024-11-01,Post-Pandemic
2024-11-20,Edinburgh,SO2,1,2024,11,2024-11-01,Post-Pandemic
2024-11-20,Edinburgh,CO,0.11,2024,11,2024-11-01,Post-Pandemic
2024-11-20,Edinburgh,PM10,8,2024,11,2024-11-01,Post-Pandemic
2024-11-20,Edinburgh,PM2.5,4,2024,11,2024-11-01,Post-Pandemic
2024-11-20,London,O3,30,2024,11,2024-11-01,Post-Pandemic
2024-11-20,London,NO2,29,2024,11,2024-11-01,Post-Pandemic
2024-11-20,London,SO2,1,2024,11,2024-11-01,Post-Pandemic
2024-11-20,London,CO,0.54,2024,11,2024-11-01,Post-Pandemic
2024-11-20,London,PM10,11,2024,11,2024-11-01,Post-Pandemic
2024-11-20,London,PM2.5,5,2024,11,2024-11-01,Post-Pandemic
2024-11-20,Manchester,O3,10,2024,11,2024-11-01,Post-Pandemic
2024-11-20,Manchester,NO2,59,2024,11,2024-11-01,Post-Pandemic
2024-11-20,Manchester,SO2,2,2024,11,2024-11-01,Post-Pandemic
2024-11-20,Manchester,PM10,21,2024,11,2024-11-01,Post-Pandemic
2024-11-20,Manchester,PM2.5,11,2024,11,2024-11-01,Post-Pandemic
2024-11-20,Sheffield,O3,51,2024,11,2024-11-01,Post-Pandemic
2024-11-20,Sheffield,NO2,16,2024,11,2024-11-01,Post-Pandemic
2024-11-20,Sheffield,PM10,7,2024,11,2024-11-01,Post-Pandemic
2024-11-20,Sheffield,PM2.5,3,2024,11,2024-11-01,Post-Pandemic
2024-11-21,Edinburgh,O3,50,2024,11,2024-11-01,Post-Pandemic
2024-11-21,Edinburgh,NO2,21,2024,11,2024-11-01,Post-Pandemic
2024-11-21,Edinburgh,SO2,1,2024,11,2024-11-01,Post-Pandemic
2024-11-21,Edinburgh,CO,0.15,2024,11,2024-11-01,Post-Pandemic
2024-11-21,Edinburgh,PM10,5,2024,11,2024-11-01,Post-Pandemic
2024-11-21,Edinburgh,PM2.5,2,2024,11,2024-11-01,Post-Pandemic
2024-11-21,London,O3,21,2024,11,2024-11-01,Post-Pandemic
2024-11-21,London,NO2,41,2024,11,2024-11-01,Post-Pandemic
2024-11-21,London,SO2,1,2024,11,2024-11-01,Post-Pandemic
2024-11-21,London,CO,0.68,2024,11,2024-11-01,Post-Pandemic
2024-11-21,London,PM10,14,2024,11,2024-11-01,Post-Pandemic
2024-11-21,London,PM2.5,7,2024,11,2024-11-01,Post-Pandemic
2024-11-21,Manchester,O3,10,2024,11,2024-11-01,Post-Pandemic
2024-11-21,Manchester,NO2,57,2024,11,2024-11-01,Post-Pandemic
2024-11-21,Manchester,SO2,2,2024,11,2024-11-01,Post-Pandemic
2024-11-21,Manchester,PM10,18,2024,11,2024-11-01,Post-Pandemic
2024-11-21,Manchester,PM2.5,11,2024,11,2024-11-01,Post-Pandemic
2024-11-21,Sheffield,O3,46,2024,11,2024-11-01,Post-Pandemic
2024-11-21,Sheffield,NO2,26,2024,11,2024-11-01,Post-Pandemic
2024-11-21,Sheffield,PM10,9,2024,11,2024-11-01,Post-Pandemic
2024-11-21,Sheffield,PM2.5,4,2024,11,2024-11-01,Post-Pandemic
2024-11-22,Edinburgh,O3,36,2024,11,2024-11-01,Post-Pandemic
2024-11-22,Edinburgh,NO2,30,2024,11,2024-11-01,Post-Pandemic
2024-11-22,Edinburgh,SO2,1,2024,11,2024-11-01,Post-Pandemic
2024-11-22,Edinburgh,CO,0.15,2024,11,2024-11-01,Post-Pandemic
2024-11-22,Edinburgh,PM10,6,2024,11,2024-11-01,Post-Pandemic
2024-11-22,Edinburgh,PM2.5,3,2024,11,2024-11-01,Post-Pandemic
2024-11-22,London,O3,41,2024,11,2024-11-01,Post-Pandemic
2024-11-22,London,NO2,25,2024,11,2024-11-01,Post-Pandemic
2024-11-22,London,SO2,1,2024,11,2024-11-01,Post-Pandemic
2024-11-22,London,CO,0.51,2024,11,2024-11-01,Post-Pandemic
2024-11-22,London,PM10,14,2024,11,2024-11-01,Post-Pandemic
2024-11-22,London,PM2.5,6,2024,11,2024-11-01,Post-Pandemic
2024-11-22,Manchester,O3,18,2024,11,2024-11-01,Post-Pandemic
2024-11-22,Manchester,NO2,55,2024,11,2024-11-01,Post-Pandemic
2024-11-22,Manchester,SO2,1,2024,11,2024-11-01,Post-Pandemic
2024-11-22,Manchester,PM10,13,2024,11,2024-11-01,Post-Pandemic
2024-11-22,Manchester,PM2.5,8,2024,11,2024-11-01,Post-Pandemic
2024-11-22,Sheffield,O3,48,2024,11,2024-11-01,Post-Pandemic
2024-11-22,Sheffield,NO2,21,2024,11,2024-11-01,Post-Pandemic
2024-11-22,Sheffield,PM10,6,2024,11,2024-11-01,Post-Pandemic
2024-11-22,Sheffield,PM2.5,4,2024,11,2024-11-01,Post-Pandemic
2024-11-23,Edinburgh,O3,43,2024,11,2024-11-01,Post-Pandemic
2024-11-23,Edinburgh,NO2,17,2024,11,2024-11-01,Post-Pandemic
2024-11-23,Edinburgh,SO2,1,2024,11,2024-11-01,Post-Pandemic
2024-11-23,Edinburgh,CO,0.17,2024,11,2024-11-01,Post-Pandemic
2024-11-23,Edinburgh,PM10,5,2024,11,2024-11-01,Post-Pandemic
2024-11-23,Edinburgh,PM2.5,4,2024,11,2024-11-01,Post-Pandemic
2024-11-23,London,O3,56,2024,11,2024-11-01,Post-Pandemic
2024-11-23,London,NO2,11,2024,11,2024-11-01,Post-Pandemic
2024-11-23,London,SO2,1,2024,11,2024-11-01,Post-Pandemic
2024-11-23,London,CO,0.33,2024,11,2024-11-01,Post-Pandemic
2024-11-23,London,PM10,8,2024,11,2024-11-01,Post-Pandemic
2024-11-23,London,PM2.5,4,2024,11,2024-11-01,Post-Pandemic
2024-11-23,Manchester,O3,35,2024,11,2024-11-01,Post-Pandemic
2024-11-23,Manchester,NO2,31,2024,11,2024-11-01,Post-Pandemic
2024-11-23,Manchester,SO2,1,2024,11,2024-11-01,Post-Pandemic
2024-11-23,Manchester,PM10,8,2024,11,2024-11-01,Post-Pandemic
2024-11-23,Manchester,PM2.5,5,2024,11,2024-11-01,Post-Pandemic
2024-11-23,Sheffield,O3,49,2024,11,2024-11-01,Post-Pandemic
2024-11-23,Sheffield,NO2,16,2024,11,2024-11-01,Post-Pandemic
2024-11-23,Sheffield,PM10,5,2024,11,2024-11-01,Post-Pandemic
2024-11-23,Sheffield,PM2.5,4,2024,11,2024-11-01,Post-Pandemic
2024-11-24,Edinburgh,O3,73,2024,11,2024-11-01,Post-Pandemic
2024-11-24,Edinburgh,NO2,2,2024,11,2024-11-01,Post-Pandemic
2024-11-24,Edinburgh,SO2,0,2024,11,2024-11-01,Post-Pandemic
2024-11-24,Edinburgh,CO,0.12,2024,11,2024-11-01,Post-Pandemic
2024-11-24,Edinburgh,PM10,10,2024,11,2024-11-01,Post-Pandemic
2024-11-24,Edinburgh,PM2.5,5,2024,11,2024-11-01,Post-Pandemic
2024-11-24,London,O3,60,2024,11,2024-11-01,Post-Pandemic
2024-11-24,London,NO2,2,2024,11,2024-11-01,Post-Pandemic
2024-11-24,London,SO2,1,2024,11,2024-11-01,Post-Pandemic
2024-11-24,London,CO,0.16,2024,11,2024-11-01,Post-Pandemic
2024-11-24,London,PM10,21,2024,11,2024-11-01,Post-Pandemic
2024-11-24,London,PM2.5,10,2024,11,2024-11-01,Post-Pandemic
2024-11-24,Manchester,O3,51,2024,11,2024-11-01,Post-Pandemic
2024-11-24,Manchester,NO2,19,2024,11,2024-11-01,Post-Pandemic
2024-11-24,Manchester,SO2,1,2024,11,2024-11-01,Post-Pandemic
2024-11-24,Manchester,PM10,10,2024,11,2024-11-01,Post-Pandemic
2024-11-24,Manchester,PM2.5,5,2024,11,2024-11-01,Post-Pandemic
2024-11-24,Sheffield,O3,69,2024,11,2024-11-01,Post-Pandemic
2024-11-24,Sheffield,NO2,9,2024,11,2024-11-01,Post-Pandemic
2024-11-24,Sheffield,PM10,3,2024,11,2024-11-01,Post-Pandemic
2024-11-24,Sheffield,PM2.5,2,2024,11,2024-11-01,Post-Pandemic
2024-11-25,Edinburgh,O3,69,2024,11,2024-11-01,Post-Pandemic
2024-11-25,Edinburgh,NO2,4,2024,11,2024-11-01,Post-Pandemic
2024-11-25,Edinburgh,SO2,1,2024,11,2024-11-01,Post-Pandemic
2024-11-25,Edinburgh,CO,0.095,2024,11,2024-11-01,Post-Pandemic
2024-11-25,Edinburgh,PM10,6,2024,11,2024-11-01,Post-Pandemic
2024-11-25,Edinburgh,PM2.5,3,2024,11,2024-11-01,Post-Pandemic
2024-11-25,London,O3,57,2024,11,2024-11-01,Post-Pandemic
2024-11-25,London,NO2,13,2024,11,2024-11-01,Post-Pandemic
2024-11-25,London,SO2,1,2024,11,2024-11-01,Post-Pandemic
2024-11-25,London,CO,0.3,2024,11,2024-11-01,Post-Pandemic
2024-11-25,London,PM10,13,2024,11,2024-11-01,Post-Pandemic
2024-11-25,London,PM2.5,6,2024,11,2024-11-01,Post-Pandemic
2024-11-25,Manchester,O3,36,2024,11,2024-11-01,Post-Pandemic
2024-11-25,Manchester,NO2,32,2024,11,2024-11-01,Post-Pandemic
2024-11-25,Manchester,SO2,1,2024,11,2024-11-01,Post-Pandemic
2024-11-25,Manchester,PM10,14,2024,11,2024-11-01,Post-Pandemic
2024-11-25,Manchester,PM2.5,7,2024,11,2024-11-01,Post-Pandemic
2024-11-25,Sheffield,O3,60,2024,11,2024-11-01,Post-Pandemic
2024-11-25,Sheffield,NO2,11,2024,11,2024-11-01,Post-Pandemic
2024-11-25,Sheffield,PM10,8,2024,11,2024-11-01,Post-Pandemic
2024-11-25,Sheffield,PM2.5,4,2024,11,2024-11-01,Post-Pandemic
2024-11-26,Edinburgh,O3,41,2024,11,2024-11-01,Post-Pandemic
2024-11-26,Edinburgh,NO2,26,2024,11,2024-11-01,Post-Pandemic
2024-11-26,Edinburgh,SO2,0,2024,11,2024-11-01,Post-Pandemic
2024-11-26,Edinburgh,CO,0.13,2024,11,2024-11-01,Post-Pandemic
2024-11-26,Edinburgh,PM10,7,2024,11,2024-11-01,Post-Pandemic
2024-11-26,Edinburgh,PM2.5,3,2024,11,2024-11-01,Post-Pandemic
2024-11-26,London,O3,38,2024,11,2024-11-01,Post-Pandemic
2024-11-26,London,NO2,37,2024,11,2024-11-01,Post-Pandemic
2024-11-26,London,SO2,1,2024,11,2024-11-01,Post-Pandemic
2024-11-26,London,CO,0.45,2024,11,2024-11-01,Post-Pandemic
2024-11-26,London,PM10,14,2024,11,2024-11-01,Post-Pandemic
2024-11-26,London,PM2.5,7,2024,11,2024-11-01,Post-Pandemic
2024-11-26,Manchester,O3,21,2024,11,2024-11-01,Post-Pandemic
2024-11-26,Manchester,NO2,46,2024,11,2024-11-01,Post-Pandemic
2024-11-26,Manchester,SO2,1,2024,11,2024-11-01,Post-Pandemic
2024-11-26,Manchester,PM10,15,2024,11,2024-11-01,Post-Pandemic
2024-11-26,Manchester,PM2.5,9,2024,11,2024-11-01,Post-Pandemic
2024-11-26,Sheffield,O3,34,2024,11,2024-11-01,Post-Pandemic
2024-11-26,Sheffield,NO2,30,2024,11,2024-11-01,Post-Pandemic
2024-11-26,Sheffield,PM10,10,2024,11,2024-11-01,Post-Pandemic
2024-11-26,Sheffield,PM2.5,7,2024,11,2024-11-01,Post-Pandemic
2024-11-27,Edinburgh,O3,41,2024,11,2024-11-01,Post-Pandemic
2024-11-27,Edinburgh,NO2,29,2024,11,2024-11-01,Post-Pandemic
2024-11-27,Edinburgh,SO2,1,2024,11,2024-11-01,Post-Pandemic
2024-11-27,Edinburgh,CO,0.14,2024,11,2024-11-01,Post-Pandemic
2024-11-27,Edinburgh,PM10,7,2024,11,2024-11-01,Post-Pandemic
2024-11-27,Edinburgh,PM2.5,4,2024,11,2024-11-01,Post-Pandemic
2024-11-27,London,O3,34,2024,11,2024-11-01,Post-Pandemic
2024-11-27,London,NO2,29,2024,11,2024-11-01,Post-Pandemic
2024-11-27,London,SO2,1,2024,11,2024-11-01,Post-Pandemic
2024-11-27,London,CO,0.45,2024,11,2024-11-01,Post-Pandemic
2024-11-27,London,PM10,8,2024,11,2024-11-01,Post-Pandemic
2024-11-27,London,PM2.5,6,2024,11,2024-11-01,Post-Pandemic
2024-11-27,Manchester,O3,14,2024,11,2024-11-01,Post-Pandemic
2024-11-27,Manchester,NO2,52,2024,11,2024-11-01,Post-Pandemic
2024-11-27,Manchester,SO2,1,2024,11,2024-11-01,Post-Pandemic
2024-11-27,Manchester,PM10,20,2024,11,2024-11-01,Post-Pandemic
2024-11-27,Manchester,PM2.5,13,2024,11,2024-11-01,Post-Pandemic
2024-11-27,Sheffield,O3,23,2024,11,2024-11-01,Post-Pandemic
2024-11-27,Sheffield,NO2,32,2024,11,2024-11-01,Post-Pandemic
2024-11-27,Sheffield,PM10,13,2024,11,2024-11-01,Post-Pandemic
2024-11-27,Sheffield,PM2.5,10,2024,11,2024-11-01,Post-Pandemic
2024-11-28,Edinburgh,O3,14,2024,11,2024-11-01,Post-Pandemic
2024-11-28,Edinburgh,NO2,44,2024,11,2024-11-01,Post-Pandemic
2024-11-28,Edinburgh,SO2,2,2024,11,2024-11-01,Post-Pandemic
2024-11-28,Edinburgh,CO,0.17,2024,11,2024-11-01,Post-Pandemic
2024-11-28,Edinburgh,PM10,9,2024,11,2024-11-01,Post-Pandemic
2024-11-28,Edinburgh,PM2.5,5,2024,11,2024-11-01,Post-Pandemic
2024-11-28,London,O3,8,2024,11,2024-11-01,Post-Pandemic
2024-11-28,London,NO2,52,2024,11,2024-11-01,Post-Pandemic
2024-11-28,London,SO2,2,2024,11,2024-11-01,Post-Pandemic
2024-11-28,London,CO,0.67,2024,11,2024-11-01,Post-Pandemic
2024-11-28,London,PM10,24,2024,11,2024-11-01,Post-Pandemic
2024-11-28,London,PM2.5,17,2024,11,2024-11-01,Post-Pandemic
2024-11-28,Manchester,O3,7,2024,11,2024-11-01,Post-Pandemic
2024-11-28,Manchester,NO2,63,2024,11,2024-11-01,Post-Pandemic
2024-11-28,Manchester,SO2,2,2024,11,2024-11-01,Post-Pandemic
2024-11-28,Manchester,PM10,22,2024,11,2024-11-01,Post-Pandemic
2024-11-28,Manchester,PM2.5,15,2024,11,2024-11-01,Post-Pandemic
2024-11-28,Sheffield,O3,12,2024,11,2024-11-01,Post-Pandemic
2024-11-28,Sheffield,NO2,46,2024,11,2024-11-01,Post-Pandemic
2024-11-28,Sheffield,PM10,13,2024,11,2024-11-01,Post-Pandemic
2024-11-28,Sheffield,PM2.5,10,2024,11,2024-11-01,Post-Pandemic
2024-11-29,Edinburgh,O3,22,2024,11,2024-11-01,Post-Pandemic
2024-11-29,Edinburgh,NO2,34,2024,11,2024-11-01,Post-Pandemic
2024-11-29,Edinburgh,SO2,1,2024,11,2024-11-01,Post-Pandemic
2024-11-29,Edinburgh,CO,0.15,2024,11,2024-11-01,Post-Pandemic
2024-11-29,Edinburgh,PM10,8,2024,11,2024-11-01,Post-Pandemic
2024-11-29,Edinburgh,PM2.5,5,2024,11,2024-11-01,Post-Pandemic
2024-11-29,London,O3,35,2024,11,2024-11-01,Post-Pandemic
2024-11-29,London,NO2,32,2024,11,2024-11-01,Post-Pandemic
2024-11-29,London,SO2,1,2024,11,2024-11-01,Post-Pandemic
2024-11-29,London,CO,0.3,2024,11,2024-11-01,Post-Pandemic
2024-11-29,London,PM10,14,2024,11,2024-11-01,Post-Pandemic
2024-11-29,London,PM2.5,7,2024,11,2024-11-01,Post-Pandemic
2024-11-29,Manchester,O3,27,2024,11,2024-11-01,Post-Pandemic
2024-11-29,Manchester,NO2,38,2024,11,2024-11-01,Post-Pandemic
2024-11-29,Manchester,SO2,1,2024,11,2024-11-01,Post-Pandemic
2024-11-29,Manchester,PM10,16,2024,11,2024-11-01,Post-Pandemic
2024-11-29,Manchester,PM2.5,10,2024,11,2024-11-01,Post-Pandemic
2024-11-29,Sheffield,O3,31,2024,11,2024-11-01,Post-Pandemic
2024-11-29,Sheffield,NO2,29,2024,11,2024-11-01,Post-Pandemic
2024-11-29,Sheffield,PM10,12,2024,11,2024-11-01,Post-Pandemic
2024-11-29,Sheffield,PM2.5,8,2024,11,2024-11-01,Post-Pandemic
2024-11-30,Edinburgh,O3,61,2024,11,2024-11-01,Post-Pandemic
2024-11-30,Edinburgh,NO2,3,2024,11,2024-11-01,Post-Pandemic
2024-11-30,Edinburgh,SO2,1,2024,11,2024-11-01,Post-Pandemic
2024-11-30,Edinburgh,CO,0.11,2024,11,2024-11-01,Post-Pandemic
2024-11-30,Edinburgh,PM10,3,2024,11,2024-11-01,Post-Pandemic
2024-11-30,Edinburgh,PM2.5,2,2024,11,2024-11-01,Post-Pandemic
2024-11-30,London,O3,32,2024,11,2024-11-01,Post-Pandemic
2024-11-30,London,NO2,17,2024,11,2024-11-01,Post-Pandemic
2024-11-30,London,SO2,1,2024,11,2024-11-01,Post-Pandemic
2024-11-30,London,CO,0.2,2024,11,2024-11-01,Post-Pandemic
2024-11-30,London,PM10,14,2024,11,2024-11-01,Post-Pandemic
2024-11-30,London,PM2.5,10,2024,11,2024-11-01,Post-Pandemic
2024-11-30,Manchester,O3,24,2024,11,2024-11-01,Post-Pandemic
2024-11-30,Manchester,NO2,33,2024,11,2024-11-01,Post-Pandemic
2024-11-30,Manchester,SO2,0,2024,11,2024-11-01,Post-Pandemic
2024-11-30,Manchester,PM10,13,2024,11,2024-11-01,Post-Pandemic
2024-11-30,Manchester,PM2.5,9,2024,11,2024-11-01,Post-Pandemic
2024-11-30,Sheffield,O3,40,2024,11,2024-11-01,Post-Pandemic
2024-11-30,Sheffield,NO2,16,2024,11,2024-11-01,Post-Pandemic
2024-11-30,Sheffield,PM10,11,2024,11,2024-11-01,Post-Pandemic
2024-11-30,Sheffield,PM2.5,8,2024,11,2024-11-01,Post-Pandemic
2024-12-01,Edinburgh,O3,57,2024,12,2024-12-01,Post-Pandemic
2024-12-01,Edinburgh,NO2,5,2024,12,2024-12-01,Post-Pandemic
2024-12-01,Edinburgh,SO2,0,2024,12,2024-12-01,Post-Pandemic
2024-12-01,Edinburgh,CO,0.093,2024,12,2024-12-01,Post-Pandemic
2024-12-01,Edinburgh,PM10,3,2024,12,2024-12-01,Post-Pandemic
2024-12-01,Edinburgh,PM2.5,2,2024,12,2024-12-01,Post-Pandemic
2024-12-01,London,O3,49,2024,12,2024-12-01,Post-Pandemic
2024-12-01,London,NO2,9,2024,12,2024-12-01,Post-Pandemic
2024-12-01,London,SO2,1,2024,12,2024-12-01,Post-Pandemic
2024-12-01,London,CO,0.16,2024,12,2024-12-01,Post-Pandemic
2024-12-01,London,PM10,11,2024,12,2024-12-01,Post-Pandemic
2024-12-01,London,PM2.5,7,2024,12,2024-12-01,Post-Pandemic
2024-12-01,Manchester,O3,32,2024,12,2024-12-01,Post-Pandemic
2024-12-01,Manchester,NO2,27,2024,12,2024-12-01,Post-Pandemic
2024-12-01,Manchester,SO2,1,2024,12,2024-12-01,Post-Pandemic
2024-12-01,Manchester,PM10,11,2024,12,2024-12-01,Post-Pandemic
2024-12-01,Manchester,PM2.5,7,2024,12,2024-12-01,Post-Pandemic
2024-12-01,Sheffield,O3,48,2024,12,2024-12-01,Post-Pandemic
2024-12-01,Sheffield,NO2,13,2024,12,2024-12-01,Post-Pandemic
2024-12-01,Sheffield,PM10,6,2024,12,2024-12-01,Post-Pandemic
2024-12-01,Sheffield,PM2.5,4,2024,12,2024-12-01,Post-Pandemic
2024-12-02,Edinburgh,O3,47,2024,12,2024-12-01,Post-Pandemic
2024-12-02,Edinburgh,NO2,18,2024,12,2024-12-01,Post-Pandemic
2024-12-02,Edinburgh,SO2,0,2024,12,2024-12-01,Post-Pandemic
2024-12-02,Edinburgh,CO,0.18,2024,12,2024-12-01,Post-Pandemic
2024-12-02,Edinburgh,PM10,6,2024,12,2024-12-01,Post-Pandemic
2024-12-02,Edinburgh,PM2.5,3,2024,12,2024-12-01,Post-Pandemic
2024-12-02,London,O3,51,2024,12,2024-12-01,Post-Pandemic
2024-12-02,London,NO2,13,2024,12,2024-12-01,Post-Pandemic
2024-12-02,London,SO2,1,2024,12,2024-12-01,Post-Pandemic
2024-12-02,London,CO,0.17,2024,12,2024-12-01,Post-Pandemic
2024-12-02,London,PM10,8,2024,12,2024-12-01,Post-Pandemic
2024-12-02,London,PM2.5,3,2024,12,2024-12-01,Post-Pandemic
2024-12-02,Manchester,O3,30,2024,12,2024-12-01,Post-Pandemic
2024-12-02,Manchester,NO2,29,2024,12,2024-12-01,Post-Pandemic
2024-12-02,Manchester,SO2,0,2024,12,2024-12-01,Post-Pandemic
2024-12-02,Manchester,PM10,10,2024,12,2024-12-01,Post-Pandemic
