City,Pollutant,YearMonth,Monthly_Mean,Monthly_SD,n_days
Edinburgh,NO2,2020-01-01,16.892857142857142,9.818121136220649,28
Edinburgh,NO2,2020-02-01,19.79310344827586,10.047669631542956,29
Edinburgh,NO2,2020-03-01,15.258064516129032,10.00988758490152,31
Edinburgh,NO2,2020-04-01,8.766666666666667,4.174498386825559,30
Edinburgh,NO2,2020-05-01,8.5,2.6457513110645907,12
Edinburgh,NO2,2020-06-01,6.2,2.9407951071213656,30
Edinburgh,NO2,2020-07-01,10.666666666666666,3.8230072737812852,27
Edinburgh,NO2,2020-08-01,6.724137931034483,2.9748535585102807,29
Edinburgh,NO2,2020-09-01,15.583333333333334,7.476731582149727,12
Edinburgh,NO2,2020-10-01,15.870967741935484,6.636976899582474,31
Edinburgh,NO2,2020-11-01,16.466666666666665,10.338189441074304,30
Edinburgh,NO2,2020-12-01,22,12.788015222595465,31
Edinburgh,NO2,2021-01-01,22.870967741935484,10.917087326706,31
Edinburgh,NO2,2021-02-01,9.08695652173913,8.500871845545452,23
Edinburgh,NO2,2021-07-01,9.821428571428571,2.6254251356413008,28
Edinburgh,NO2,2021-08-01,10.225806451612904,4.152988300965582,31
Edinburgh,NO2,2021-09-01,11.433333333333334,4.9248373565535895,30
Edinburgh,NO2,2021-10-01,11.258064516129032,5.650768336757305,31
Edinburgh,NO2,2021-11-01,16.93103448275862,8.008616049885445,29
Edinburgh,NO2,2021-12-01,18.7,8.596817036432423,20
Edinburgh,NO2,2022-01-01,15,7.745966692414834,25
Edinburgh,NO2,2022-02-01,12.607142857142858,4.954154902064609,28
